url,status,state,parent,failureDetails
"https://ab604.uk/",200,OK,"","[]"
"https://ab604.uk/site_libs/quarto-nav/quarto-nav.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-nav/headroom.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/quarto.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-search/quarto-search.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/clipboard/clipboard.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-search/fuse.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-search/autocomplete.umd.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/quarto-syntax-highlighting.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/tippy.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/popper.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/tippy.umd.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/quarto-syntax-highlighting-dark.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/bootstrap/bootstrap.min.js",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/bootstrap/bootstrap-icons.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-contrib/iconify-2.1.0/iconify-icon.min.js",200,OK,"https://ab604.uk/","[]"
"https://kit.fontawesome.com/1392a7030f.js",200,OK,"https://ab604.uk/","[]"
"https://cdn.jsdelivr.net/gh/jpswalsh/academicons@1/css/academicons.min.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/bootstrap/bootstrap.min.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/bootstrap/bootstrap-dark.min.css",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/research",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/projects",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/anchor.min.js",200,OK,"https://ab604.uk/research","[]"
"https://ab604.uk/site_libs/quarto-contrib/videojs/video-js.css",200,OK,"https://ab604.uk/projects","[]"
"https://ab604.uk/site_libs/quarto-contrib/videojs/video.min.js",200,OK,"https://ab604.uk/projects","[]"
"https://github.com/ab604",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/cv/cv",200,OK,"https://ab604.uk/","[]"
"https://scholar.google.co.uk/citations?user=Xq7lwXEAAAAJ&hl=en",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/img/Drone-Video-Itchen-Bridge-2024-Flypastfacingnorth4xspeed.mp4",200,OK,"https://ab604.uk/projects","[]"
"https://orcid.org/0000-0003-0023-8679",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/how",200,OK,"https://ab604.uk/projects","[]"
"https://ab604.uk/cv/bailey_cv.pdf",200,OK,"https://ab604.uk/cv/cv","[]"
"https://quarto.org/",200,OK,"https://ab604.uk/","[]"
"https://carpentries.org/",200,OK,"https://ab604.uk/","[]"
"https://ab604.uk/site_libs/quarto-html/zenscroll-min.js",200,OK,"https://ab604.uk/","[]"
"https://github.com/ab604/oac-globals-supplement",200,OK,"https://ab604.uk/research","[]"
"https://github.com/ab604/lung-neoantigen-supplement",200,OK,"https://ab604.uk/research","[]"
"https://github.com/ab604/lung-global-supplement",200,OK,"https://ab604.uk/research","[]"
"https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/66ba5cf75101a2ffa81cc471/original/development-and-translation-of-a-method-of-clinical-utility-for-lc-ms-ms-analysis-to-detect-sars-co-v-2-antigens-from-onp-swabs-and-saliva.pdf",200,OK,"https://ab604.uk/research","[]"
"https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1009894&type=printable",200,OK,"https://ab604.uk/research","[]"
"https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1010033&type=printable",200,OK,"https://ab604.uk/research","[]"
"https://www.biorxiv.org/content/10.1101/2024.09.20.614054v1.full.pdf",200,OK,"https://ab604.uk/research","[]"
